"DOI";"Title";"Abstract";"Date";"Link";"CitationCount";"Label"
"10.1016/j.jclepro.2023.138448";"Treatment of textile dye via economic fungi/MCM-41 bio-based adsorbent: Application of neural network approach ";" There has been an increased interest in developing environmentally friendly and cost-effective technologies for treating water contaminated with dyes found in textile industry wastewater. The adsorption mechanism allows the use of cheap adsorbents. In particular, using bioadsorbents developed with biocompatible materials is an environmentally friendly approach. This study aims to determine the textile dye Reactive Red 120 (RR120) removal capacity of a novel bio-based adsorbent developed by combining an effective catalyst and naturally available fungal wastes at the batch scale level. For this purpose, morphological and molecular identification of the fungal species collected from nature was determined. Later, the dried waste biomass of the fungal species and MCM-41 were combined in different ratios to produce a bio-based adsorbent (bioadsorbent). The effects of pH, the initial dye concentration, bioadsorbent composition, bioadsorbent amount, and the contact time on RR120 removal by the new bioadsorbent were determined and optimized using artificial neural network (ANN) modeling. According to the results of this study, the optimal conditions for dye biosorption were determined. The maximum RR120 removal was achieved using the 1.67 g/L of bioadsorbent having fungi/MCM-41 (1:1) at pH 4 with an initial dye concentration of 20 mg/L after 60 min. Maximally 94.75% of RR120 has been removed. The results of FT-IR, XRD, and SEM-EDX analyses proved the adsorption of dye on the bioadsorbent surface. According to the results, the bio-based adsorbent developed in this study suits contaminated water with textile dye as an effective, biocompatible, environmentally friendly, and inexpensive adsorbent. ";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026069";"10";"Water Refinement"
"10.1016/j.jclepro.2023.138513";"Energy saving based on a multi-objective optimization model of the tidal pumping station along the coastal area ";" The operation of tidal pumping station has an energetic impact on energy course of massive water pumping for a long time. Thus, a multi-objective optimal operation model was developed to optimize the operation scheme and reduce the energy consumption of the tidal pumping station. In the model, a day is divided into several sub-periods according to the regulation of water level in tidal reach. The partition of sub-periods, the number and blade angle of operating units in each sub-period are adjusted to minimize daily operation energy consumption. And the less switching times, the better the reliability and durability of the unit, the lower the failure rate. Therefore, the reduction of wearing parts’ service life is quantified for each switching time in the form of cost. A case study is performed with the tidal pumping station of the South-to-North Water Transfer Project in China. In this paper, energy consumption and switching times are quantified as costs respectively, and the result shows that the daily energy consumption could be saved about 2.28%–6.56%, and the switching times reduced at least 60%. Therefore, this paper could provide an effective optimal operation scheme for the tidal pumping station whose operation is affected by tides. ";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026719";"8";"Water Refinement"
"10.1016/j.jclepro.2023.138468";"A techno-economic analysis of a co-located wastewater treatment and hydrogen facility";"Hydrogen is expected to play a significant role as a low-carbon fuel and energy carrier in the net-zero transition, but the associated infrastructure is undeveloped. Wastewater treatment is energy intensive and is often named specifically in emissions and energy reduction discussions. Electrolytic hydrogen production creates by-product oxygen which can improve the efficiency and performance of the wastewater treatment process during the aeration stage. This study analyses a co-located wastewater treatment plant and hydrogen facility and evaluates the techno-economic feasibility of the combination. The analysis is conducted as a case study of Northern Ireland Water's wastewater treatment network by applying an uplift model for enriched oxygen in wastewater treatment plants using industry standard performance parameters. The wastewater treatment network used 93.33 GWh of electrical energy in 2019, accounting for 1.21% of total regional usage. Whole-network analysis of the treatment plants under a hub-and-spoke oxygen distribution model showed a tension between locating for maximal network benefit and locating for optimal on-site benefit. Concentrated oxygen injection could significantly increase the efficiency and throughput of the water treatment process, but this study shows that the sum value of tangible and intangible benefits is expected to be less than 1% of the market value of the oxygen required. It is concluded that by-product oxygen could provide the necessary concentrated oxygen instead, either viewed as acting to subsidise the cost of hydrogen production or as an energy-recovery method that returns on the order of 0.5%–2% of the energy required to produce hydrogen.";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026264";"1";"Water Refinement"
"10.1016/j.jclepro.2023.138493";"A powerful strategy to improve aerobic granular sludge stability towards organic shock loadings with varying carbon/nitrogen ratios: Weak magnetic field ";" The organic shock loadings with varying ratios of carbon to nitrogen (C/N) caused by fluctuations of wastewater flowrate and concentration inflict a great threat on the stability of aerobic granular sludge (AGS) in practical applications. Herein, the present work proposed an enhanced shock-loading-tolerance strategy for AGS by applying a weak magnetic field (WMF). Results indicated that aerobic granules exposed in WMF kept a significant propagation regardless of the various influent organic concentrations, while those in the control reactor exhibited inadaptability with decreasing biomass concentration and bioactivity at lean substrate conditions. The enhanced extracellular polymeric substances regulating process might be one of the inducement mechanisms to cope with organic shock loadings of WMF. In addition, the AGS system in WMF showed its strong resilience in terms of the ammonia and phosphate removal. Magnetic field could inhibit the overgrowth of filamentous bacteria, and the enhanced tolerance for organic shock loadings might attribute to the enrichment of functional microbes related to structural stability such as Firmicutes and Candidatus_Competibacter. Therefore, this work revealed the enhanced mechanisms of magnetic field for improving the AGS stability towards organic shock loadings, promoting the full-scale engineering applications of both AGS and magnetization technologies in wastewater treatment. ";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623026513";"14";"Water Refinement"
"10.1016/j.jclepro.2023.138240";"Performance evaluation of a solar nano-photocatalytic reactor for wastewater treatment applications: Reaction kinetics, CFD, and scale-up perspectives ";" The solar-driven photocatalytic process, as a clean and efficient advanced oxidation process (AOP), is widely operated in wastewater treatment applications. In the present work, a solar nano photocatalytic reactor is designed, manufactured, and tested under different operating conditions. The irradiation-dependence reaction kinetics is studied in a batch operation process. A comprehensive computational fluid dynamics (CFD) model taking into account realistic solar flux distribution is developed and validated using experimental data. Finally, the reactor scaling-up analysis for higher treatment capacities is performed with the aim of the design of industrial-scale solar photocatalytic reactors. The research results indicate that when the initial dye concentration is increased from 5 to 175 mg/L, the period required to achieve 95% pollutant removal in 20 L solution and 10 mg/L photocatalyst concentration boosts up to 2.2 times. When the photocatalyst concentration in the solution is increased from 5 to 20 mg/L, the time required to achieve 95% total removal is reduced to 35.7%. For the photocatalyst concentration of 75 mg/L compared to 20 mg/L, the time required for 95% degradation increases up to 16.7%. To treat 90% of the total pollutant in a 50 mg/L dye solution with an initial volume of 5 m3 and using 20 mg/L photocatalyst concentration under 11 h operation with an average solar irradiation intensity of 750.46 W/m2, a solar reactor with a surface area of 50.45 m2 is required, while for 10 m3 wastewater sample and the same conditions and 95% pollutant removal, the collector area is obtained to be 121.36 m2. A horizontal solar reactor compared to its optimal tilt angle can reduce the treatment capacity up to 55%. ";"2023-10-01";"https://www.sciencedirect.com/science/article/pii/S0959652623023983";"11";"Water Refinement"
"10.1016/j.jclepro.2023.138405";"Thermal analysis of integrated hydrate-based desalination system with intermediate fluid type LNG vaporizer ";" With a growing population, excessive industrial activities, and limited freshwater resources, water scarcity is considered a prime global risk. Desalination of seawater is essential to overcome former challenges, however, energy-intensive water desalination processes have pushed the water community towards sustainable and economical seawater desalination techniques. This study presents a hydrate-based desalination (HyDesal) system where liquefied natural gas (LNG) is suggested to be used as a source of cooling energy and hydrate former. The study's novel use of an intermediate fluid type LNG vaporizer (IFV) is a prime objective. Detailed analysis of the complex heat transfer processes of the LNG vaporizer is conducted to estimate the thermal performance of the LNG vaporizer using a model based on the heat transfer analysis of each of the three sub-components of the IFV. The analysis for each sub-component is coupled as a set of linear equations in matrix form. An algorithm was also designed and developed to assess the thermal parameters of the IFV in an iterative procedure. The former algorithm is suggested to evaluate the performance of the complex heat transfer processes of the IFV. Furthermore, the effect of various operating parameters of the LNG vaporizer on its performance is investigated. Besides, a general thermal analysis of the suggested hydrate-based desalination system is investigated. Design parameters of the desalination system, such as the required mass flow rate of the seawater, mass flow rate of the hydrate former, and operating conditions are evaluated. In addition, a statistical thermodynamics model (modified van der Waals and Platteeuw) was also employed to trace the hydrate phase boundary in the presence and absence of inhibitors. The coupled thermodynamic model provides an accurate update of process T or P conditions along with fractional cage occupancies. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623025635";"5";"Water Refinement"
"10.1016/j.jclepro.2023.138374";"Key parameters for enhancing visible-light-driven photocatalytic activity of ZnS nanoparticle ";" The use of pharmaceuticals is increasing rapidly as the industrialization of the pharmaceutical industry progresses. Accordingly, antibiotics discharged into wastewater are attracting attention as emerging pollutants that aggravate water pollution. The spread of antibiotic-resistant bacteria that cause clinically infectious diseases is also a global challenge. In this study, ZnS nanoparticles were synthesized using a simple hydrothermal process and applied to the photocatalytic degradation of antibiotic tetracycline and the photocatalytic inactivation of high-strength multidrug-resistant bacteria (Klebsiella pneumonia and Staphylococcus aureus) and total coliforms under visible light irradiation. The prepared nanomaterial was characterized using a range of analytical techniques to confirm the properties of the ZnS nanoparticles. The photocatalytic activities of nanoparticles were investigated with various parameters, such as catalyst dose, type and intensity of light, antibiotic concentration, and pH. Among them, the type of light (white light) and pH were the most important factors affecting the photocatalytic activity of ZnS nanoparticles. The basic pH condition (pH 10) improved the photocatalytic reaction activity (k = 0.0318 min−1, R2 = 0.9653), approximately 30 times more than acidic conditions (pH 3) and approximately 3.3 times more than neutral conditions (pH 7). The total coliforms in wastewater effluent were completely inactivated within 30 min of reaction time using white light irradiation (80 mW/cm2). The scavenger experiment revealed that the reactive oxygen species appeared in the order of O2·− > ·OH > h+. The reusability studies showed that the ZnS nanoparticles were very stable and retained more than 94% of their catalytic capacity after five cycles. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623025325";"13";"Water Refinement"
"10.1016/j.jclepro.2023.138264";"Techno-economic analysis of integrated bipolar membrane electrodialysis and batch reverse osmosis for water and chemical recovery from dairy wastewater ";" Bipolar membrane electrodialysis (BMED) for acid and base recovery and batch reverse osmosis (BRO) for water recovery are analyzed technically and economically as a dairy wastewater treatment solution. The proposed process layouts also aimed to utilize recovered water and chemical within same industrial plant. The hybridization of BMED with BRO process is used to reduce capital and operating cost of BMED unit and compared with the standalone BMED process. The analysis reveals that the hybridization of BRO-BMED system achieve 25.8% less unit cost and three times higher concentration of acid and base chemicals compare to standalone system. The comparison of system is done at optimum current density of BMED process and permeate flux of BRO process. Sensitivity analysis of permeate flux, current density and feed salinity is carried out. The higher feed concentration is desirable and reduces the cost in BMED process and same with current density but up to 409 and 255 A/m2 in hybrid and standalone system respectively. In hybrid system, the multi-response surface analysis observes that higher permeate flux in BRO reduces the BMED cost but increases the BRO cost and the minimum cost of 14 USD/kmol is achieved at 26 LMH permeate flux. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623024228";"14";"Water Refinement"
"10.1016/j.jclepro.2023.138324";"Palladium nanoparticle formation on boron nitride nanotubes and their photocatalytic performance with visible light ";" Development of efficient but long-term stable photocatalysts for removal of organic pollutants from water sources is still a huge challenge up to date. In this study, palladium nanoparticles (Pd NPs) were dispersed on the surface of boron nitride nanotube (BNNT), a series of Pd@BNNT hybrid was synthesized using a one-step and cost-effective ultrasonication method, and the photocatalytic performance were investigated. By increasing the ultrasonication time, productivity of the Pd NPs on BNNT was increased and also obtained the uniform nanostructure, thereby enhancing the specific surface area, which is the promising attribute for the efficient removal of organic pollutants. In this regard, the Pd@BNNT3 hybrid shows higher photocatalytic performance with respect to other catalysts against the crystal violet and levofloxacin, 97.6%/50 min, and 97.7%/40 min respectively. Further, a reusability test was conducted for the Pd@BNNT3 hybrid by using the CV over seven consecutive cycles. Approximately, 24.7% photocatalytic efficiency was lost in the final catalytic activity owing to its particle loss (7.2%). Significantly, the structure of the Pd@BNNT3 catalyst did not change even after measuring the reusability seven times, suggesting that the catalyst has a stable morphology. The enhanced photocatalytic performance is attributed to the larger specific surface area (128 m2/g) of Pd@BNNT3 hybrid, which enhance the production of the visible light induced radical oxygen species. As a summary, the efficient photocatalyst developed in this study can eliminating the organic contaminants from the wastewater source and is a highly promising solution for tackling wastewater treatment challenges in the near future. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623024824";"12";"Water Refinement"
"10.1016/j.jclepro.2023.138324";"Palladium nanoparticle formation on boron nitride nanotubes and their photocatalytic performance with visible light ";" Development of efficient but long-term stable photocatalysts for removal of organic pollutants from water sources is still a huge challenge up to date. In this study, palladium nanoparticles (Pd NPs) were dispersed on the surface of boron nitride nanotube (BNNT), a series of Pd@BNNT hybrid was synthesized using a one-step and cost-effective ultrasonication method, and the photocatalytic performance were investigated. By increasing the ultrasonication time, productivity of the Pd NPs on BNNT was increased and also obtained the uniform nanostructure, thereby enhancing the specific surface area, which is the promising attribute for the efficient removal of organic pollutants. In this regard, the Pd@BNNT3 hybrid shows higher photocatalytic performance with respect to other catalysts against the crystal violet and levofloxacin, 97.6%/50 min, and 97.7%/40 min respectively. Further, a reusability test was conducted for the Pd@BNNT3 hybrid by using the CV over seven consecutive cycles. Approximately, 24.7% photocatalytic efficiency was lost in the final catalytic activity owing to its particle loss (7.2%). Significantly, the structure of the Pd@BNNT3 catalyst did not change even after measuring the reusability seven times, suggesting that the catalyst has a stable morphology. The enhanced photocatalytic performance is attributed to the larger specific surface area (128 m2/g) of Pd@BNNT3 hybrid, which enhance the production of the visible light induced radical oxygen species. As a summary, the efficient photocatalyst developed in this study can eliminating the organic contaminants from the wastewater source and is a highly promising solution for tackling wastewater treatment challenges in the near future. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623024824";"12";"Water Refinement"
"10.1016/j.jclepro.2023.138424";"Purification of Industrial Effluent by Gas Hydrate-based (HyPurif) Process ";" This study presents a sustainable HyPurif process for managing and recycling industrial water effluent, utilizing gas hydrate-based technology to purify complex effluent. This work purifies two effluents: one from a wastewater treatment plant (WWTP) and the other from a spent caustic treatment plant (SCTP). Various hydrate formers, including propane, HFC134a, and cyclopentane (6 mol %), were selected, as they typically form hydrates closer to ambient conditions. Hydrate formation experiments with effluent water were performed at 278.30 K using pure propane and HFC134a gas. Based on the kinetics of hydrate growth, the study was extended to a mixture (50:50%) of propane and HFC134a, operating at a pressure of 0.6 MPa. The mixture of propane and HFC134a has shown the desired result of forming the hydrate in the gas phase and having high separation efficiency. The results showed that the formation and dissociation of hydrates resulted in a separation efficiency of 80–95%. For instance, in the purified water, the biological oxygen demand (BOD) decreased from 2097 mg/L in the effluent sample to 220 mg/L in purified water (purification efficiency of 90.5%). The chemical oxygen demand (COD) decreased from 3100 mg/L in the effluent sample to 503 mg/L in purified water (purification efficiency of 84%). Total dissolved solids (TDS) were reduced from 89,632 mg/L in the effluent water to 14,698 mg/L in purified water (purification efficiency of 84%). Total suspended solids (TSS) were reduced from 35 mg/L in the effluent water to 3.5 mg/L in purified water (purification efficiency of 90%). However, the purification efficiency for free ammonia and residual chlorine was lower. The concentration of free ammonia decreased from 7 mg/L in the effluent sample to 1.89 mg/L in the purified water (purification efficiency of 73%), and residual chlorine reduced from 0.8 mg/L in the effluent sample to 0.2 mg/L in the purified water (purification efficiency of 75%). Water recovery of ≥40% was achievable per pass, which could be increased, but at the expense of purification efficiency. To the best of our knowledge, this is the first study on the purification of such complex wastewater containing organic and inorganic compounds, heavy metals, and various minerals using the HyPurif process. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623025829";"5";"Water Refinement"
"10.1016/j.jclepro.2023.138292";"Machine intelligence applied to sustainability: A systematic methodological proposal to identify sustainable animals ";" We consider sustainable animals those which are well-adapted to the environment, productive, feed efficient in converting foods into animal products (milk, meat, wool and honey), clinically healthy and presenting a low carbon and water footprints, having their animal welfare assured. Methodologies to identify these animals are necessary, though non-existent. Here, we develop a systematic methodological approach using several machine learning techniques to identify sustainable animals through phenotypic biomarkers for sustainable livestock production systems. Thermoregulatory, morphological, haematological, serum biochemical, hormonal and productive responses, carcass traits and feed efficiency measures of 62 bulls were collected and analyzed for this study. The database contains 40 variables with 10,354 pieces of information. We identified, through machine learning, a typology for sustainable animals, which were bulls with sustainable resilience and adaptive capacity to the environment, productive sustainability with heavy carcasses and high yield and feed sustainability with negative RFI. The main phenotypic biomarkers to identify sustainable animals are rectal temperature, mean corpuscular volume and white blood cells – sustainable resilience and adaptive capacity; precocity, birth weight and carcass yield – productive sustainability; and residual feed intake – feed sustainability. We recommend using this methodological proposal to identify sustainable animals, in which they consume less food, are adapted to the environment and are more productive, increasing the farm's income and possibly reducing the water and carbon footprints. ";"2023-09-25";"https://www.sciencedirect.com/science/article/pii/S0959652623024502";"15";"Water Refinement"
"10.1016/j.jclepro.2023.138105";"A system dynamics approach for large-scale water treatment plant sludge management: A case study in Brazil ";" A simulation model for water treatment plant sludge management was proposed, based on the system dynamics approach. This model can be extended to the sludge management of a sanitation system (WTP + WWTP). The model is useful for the selection of the best destination for the sludge generated in treatment plants based on the various changes that a decision can have throughout the operation of the sanitation system. The applicability of the proposed model was tested in a case study of WTPs 3 and 4 and the Anhumas Wastewater Treatment Plant located in Campinas, the main city of the Piracicaba, Capivari and Jundiaí river basin, an important area of water resource management in Brazil. The developed model can be used by treatment plants to: select the best final destination option according to treatment technologies; select the best location for final disposal, considering transport, disposal and storage costs; verify the influence on treatment costs to adapt to a pre-defined final destination for joint management; or compare beneficial disposal costs with landfill disposal costs. The model was developed to allow for gradual increase in acceptance of the residue over time. By establishing this variable, slightly lower final costs were observed in the scenario of sending the sludge with aluminum coagulant to ceramic industries, compared to sending it to landfill, in the case study used for model development. Despite the interesting results, these values should be considered only indicative. Therefore, it can be stated that the major challenge to using the SD model is the accurate and appropriate data collection for correct simulation, as well as its historical series, for accurate evaluation of the viability of the model. The proposed simulation methods showed greater sensitivity to treatment costs, highlighting the importance of beneficial use of the proposed sludge to the technologies employed for water and sludge treatment. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623022631";"8";"Water Refinement"
"10.1016/j.jclepro.2023.138291";"Safe reuse of wastewater: Effect of disinfection methods on microbial community ";" Performic acid (PFA), a new generation of disinfectant, has shown outstanding performance for wastewater treatment. However, the effect of PFA on wastewater microbial community changes as well as the differences in comparison to the commonly disinfectants used are poorly documented. We provide an overview of the PFA effect and that of chlorine and UV, two commonly used disinfectants, on microbial community diversity and structure. The study was performed using wastewaters from three municipal wastewater treatment plants (WWTPs) processed by activated sludge, lagoon and reed beds, and biofilter. We focused on disinfection of pathogen microorganisms, identifying sensitive and resistant bacteria to disinfectants that can serve as biomarkers for evaluating the disinfectant performances. As well, we investigated the modifications of microbial functions after treatment by functional predictive analysis. The more efficient E. coli inactivation was obtained with initial concentration of 4 mg/L of PFA with 15 min disinfectant contact time that achieved 95.71–99.99% inactivation efficiency. Although the origin of wastewater was the main factor determining the microbial community diversity and composition, the microbial communities were specific to the disinfectant used. Linear discriminant analysis Effect Size (LEfSe) identified 18 and 10 biomarkers, including pathogenic microorganisms affiliated to Chromobacterium, Flavobacterium, Aeromonas, Enterobacteriaceae, Escherichia_Shigella and Fusobacteriaceae, which were sensitive to PFA, while being resistant to chlorine and/or UV. Consistently, the predicted bacterial functional patterns diverged according to the wastewater origin and the disinfectant used. Pathogen microorganisms were more sensitive to PFA than the other treatments, demonstrating its potential for implementing a safe reuse of wastewater. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623024496";"5";"Water Refinement"
"10.1016/j.jclepro.2023.138216";"Conversion of agricultural waste to porous hydrochar for non-metallic activation of persulfate to phenol degradation via non-radical-dominated processes: Singlet oxygen and electron transfer ";" Recently, non-radical oxidation was served as an efficient approach during pollutant degradation due to its excellent environmental applicability. However, designing a green and low-cost non-metallic catalyst to activate persulfate (PS) for removal of hazardous organic contaminants via non-radical-dominated processes is still challenging. Herein, porous hydrochar (PHC) was synthesized with agricultural waste of corn straw (CS) as precursor and KHCO3 as pore-forming agent, which contained mesoporous structures with defects, thus facilitating phenol adsorption (117.14 mg/g). Moreover, 20 mg/L of phenol could achieve 100% removal at a wide pH range (7.0–11.0) within 10 min by PHC/PS system. The radical pathways induced by O · H and O 2 · − had certain effect on phenol removal, while non-radical pathways ( 1 O 2 and electron transfer process) played dominant contributions. Among them, 1 O 2 was produced from the reaction between surface functional groups on PHC and PS, and electron transfer process occurred from phenol to PS via PHC as the conductor. Whether under the interference of co-existing substances or in different water matrixes, the degradation efficiency of phenol could reach above 80%, exhibiting the excellent adaptability of PHC/PS system. This study proposed a potential resource utilization method of agricultural waste to prepare non-metallic catalyst for effective water remediation. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623023740";"10";"Water Refinement"
"10.1016/j.jclepro.2023.138181";"Biomass-derived activated carbon nanocomposites for cleaner production: A review on aspects of photocatalytic pollutant degradation ";" Nowadays, water contamination resulting from the disposal of industrial and urban waste poses a significant threat to marine life and human. Hence, providing an effective treatment approach to reduce the total cost and duration of the wastewater treatment process is crucial. Although the adsorption and photocatalysis methods show superb potential for removing hazardous pollutants from water, their combination through a suitable synthesis route is one of the most effective ways to overcome their limitations. Activated carbon (AC) significantly accelerates the rate of pollutant degradation for AC-based photocatalysts compared to bare photocatalysts because of its ability to increase the number of attachment sites, strengthen the interaction between pollutants and photocatalysts, and facilitate rapid electron transfer to prevent electron or hole recombination. This study aims to investigate four main objectives: 1) evaluating key parameters to enhance the surface characterization of AC-derived from lignocellulosic sources using physical and chemical techniques; 2) Surveying various approaches for synthesizing AC-based photocatalysts; 3) explaining the mechanism of photocatalytic degradation of pollutants and the operating parameters in the wastewater treatment process; and 4) providing an overview of the opportunities, challenges, suggestions, and potential future outlooks. Future studies should focus on understanding the structural properties of AC to design effective photocatalytic systems for degrading hazardous contaminants. Generally, AC-based nanocomposites reduce both process costs and duration and promote environmental sustainability by effectively eliminating pollutants. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623023399";"115";"Water Refinement"
"10.1016/j.jclepro.2023.138263";"Engineering phase and vacancy with anchoring Fe nanoparticles for photothermal conversion in peroxymonosulfate activation toward efficient removal of carbamazepine ";" The peroxymonosulfate (PMS) based advanced oxidation processes had demonstrated great potential in water remediation, but the shortage of PMS active sites in the catalyst and the low conversion of active sites limited the wide application in practice. As a result, the design and synthesis of efficient and environmentally friendly catalysts for the activation of PMS had garnered significant attention. Thus, we enhanced electron transfer efficiency by introducing the metallic 1T phase into 2H phase molybdenum disulfide (THMS) and increased the active sites through the introduction of sulfur defects using the Joule heating strategy, resulting in the formation of defect-rich THMS (DTHMS). In addition, we anchored Fe nanoparticles (DTHMS@Fe) that could give rise to coupled photothermal and plasmon resonance effects under simulated sunlight irradiation to promote the activation of PMS and the dissociation of H2O, resulting in an augmented production of radicals. In the optimized DTHMS@Fe hybrid, an impressive degradation rate of Carbamazepine (CBZ) approached 99% within 15 min. The temperature of the DTHMS@Fe/PMS/light system was increased to 49 °C with irradiation for 10 min and the corresponding apparent rate reaches 0.35695 min−1 which was 8.9 and 5.7 times that of initial THMS (0.0398 min−1) and DTHMS (0.0622 min−1), respectively. Our work offered an innovative solution for constructing PMS co-activated systems by coupling solar photothermal conversion, enabling efficient degradation of organic pollutants while reducing costs and energy consumption. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623024216";"7";"Water Refinement"
"10.1016/j.jclepro.2023.138257";"Enhanced electrocatalytic removal of tetracycline using dual carbon material combined particle electrodes in a three-dimensional electrochemical system: Degradation pathway and mechanism ";" In order to assemble low cost and high performance electrochemical oxidation system for wastewater treatment, biochar was decorated by graphene to synthesize carbon composite graphene/biochar (GBC) as particle electrode filled into a three-dimensional electrochemical reactor. The GBC particle electrodes demonstrated better electrochemical reaction activity than biochar (BC) particle electrodes. The GBC three-dimensional electrochemical reactor achieved 99.48% removal of tetracycline (5 mg/L) under an input voltage of 10 V. The electrochemical oxidation performance of GBC electrode system was competitive to some metal/metal oxides or metal/carbon material electrode system reported. The removal efficiency of tetracycline was less sensitive to the initial pH of solution from 3.0 to 11.0. The GBC electrode had higher oxygen evolution potential (OEP) (1.76 V), and lower Tafel slope (0.013 V dec−1) than that of the BC. Coated graphene improved electrical conductivity to prompt electron aggregation on surface of the biochar resulting in more reactive oxygen species (ROS) generation. The indirect electrochemical degradation of tetracycline was dominated by non-radicals pathway that singlet oxygen (1O2) rather than free radicals (·OH, O2·-) played the main role. This study proposed a new strategy to develop non-metallic particle electrodes using carbon-based materials for high efficient electrocatalytic oxidation in the electrochemical treatment system. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623024150";"42";"Water Refinement"
"10.1016/j.jclepro.2023.138263";"Engineering phase and vacancy with anchoring Fe nanoparticles for photothermal conversion in peroxymonosulfate activation toward efficient removal of carbamazepine ";" The peroxymonosulfate (PMS) based advanced oxidation processes had demonstrated great potential in water remediation, but the shortage of PMS active sites in the catalyst and the low conversion of active sites limited the wide application in practice. As a result, the design and synthesis of efficient and environmentally friendly catalysts for the activation of PMS had garnered significant attention. Thus, we enhanced electron transfer efficiency by introducing the metallic 1T phase into 2H phase molybdenum disulfide (THMS) and increased the active sites through the introduction of sulfur defects using the Joule heating strategy, resulting in the formation of defect-rich THMS (DTHMS). In addition, we anchored Fe nanoparticles (DTHMS@Fe) that could give rise to coupled photothermal and plasmon resonance effects under simulated sunlight irradiation to promote the activation of PMS and the dissociation of H2O, resulting in an augmented production of radicals. In the optimized DTHMS@Fe hybrid, an impressive degradation rate of Carbamazepine (CBZ) approached 99% within 15 min. The temperature of the DTHMS@Fe/PMS/light system was increased to 49 °C with irradiation for 10 min and the corresponding apparent rate reaches 0.35695 min−1 which was 8.9 and 5.7 times that of initial THMS (0.0398 min−1) and DTHMS (0.0622 min−1), respectively. Our work offered an innovative solution for constructing PMS co-activated systems by coupling solar photothermal conversion, enabling efficient degradation of organic pollutants while reducing costs and energy consumption. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623024216";"7";"Water Refinement"
"10.1016/j.jclepro.2023.138337";"Removal of Microcystis aeruginosa and its extracellular organic matters by using covalently bonded coagulant: An alternative choice in enhanced coagulation for algae-polluted water treatment ";" High coagulants dosage, Al or Fe residual, unstable flocs, and extracellular organic materials (EOM) released from cells cannot be avoided by using traditional Al or Fe based coagulants in algae removal. Thus, a novel covalently bonded coagulant poly aluminum ferrous chloride/cationic polyacrylamide (CAFM) was developed. The algae and EOM removal performance and mechanisms were investigated in current research. Al and Fe residual, cell integrity, and compactness of flocs were analyzed after coagulation. Furthermore, the disinfection by-products formation potential (DBPFP) and economics was also figured out to confirm the advantage of using CAFM. Results showed that 95.01% of turbidity and 99.3% of OD686 were effectively removed by using CAFM at 6 mg/L. Moreover, lower breakage probability of algae cells and denser flocs were realized by using CAFM compared to common used Al or Fe coagulants. In addition, lower Al and Fe residual and lower DBPFP were confimed in CAFM coagulation. DFT (Density functional theory) and ESP (Electrostatic Potential) results showed CAFM could combine bEOM (bonded extracellular organic matter) and dEOM (dissolved extracellular organic matter) through H-bond from Al atom in the covalent bond. Due to the introduction of various functional groups of different coagulants, charge neutralization and adsorption ability contributed to treating algae-containing water. ";"2023-09-20";"https://www.sciencedirect.com/science/article/pii/S0959652623024952";"9";"Water Refinement"
